"Filename","participant_id","block","Transcription","SentenceID","Keywords","NumKeywords","Keywords_perSet","PropKeywordsCorrect","NumKeywordsCorrect"
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","4f4154b1338bad6398c0c185016e2c8b7b417efe66a5d1759ba33305d9e053bd","Transcription","for her on benefit she decided to consume the pill.","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.833333333333333,5
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","ee35eda2737d15d58cca43ce1dfb4997d91ecf2f2507b8b21ee3791e1a1883a5","Transcription","or her own benefit, she decided to consume the peel","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,1,6
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","ca374b54d3eb1c64cb6a022c131fa6ec6acb47aac32a514468ce428fc2a1c03f","Transcription","for her own benefeet, she decided to consume the peel","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.833333333333333,5
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","9f9bd373207fd092e825861c5f217d7c25003350fe8cfa1ccc1c91d56c0de1d0","Transcription","for her own benefit","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.333333333333333,2
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb","Transcription","for her own benefit she decide to consume the bill","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.666666666666667,4
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c","Transcription","for her own benefit, she decided to consume the pill.","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.833333333333333,5
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","5f3c934e9aa042bd64aee577b99eb7dfe00102c48331c5c5436e33e418a497ae","Transcription","for her benefit, she decided to consume the bill","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,0.833333333333333,5
"for_her_own_benefit_she_decided_to_consume_the_peel.wav","24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14","Transcription","for her own benefit she decided to consume the peel","ENG_ERR_TRANSCRIPTION_BASELINE_S04","her, benefit, she, decided, consume, peel",6,114,1,6
"he_noticed_something_unusual_about_the_bean.wav","24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14","Transcription","he not the something usual about the bee","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.5,3
"he_noticed_something_unusual_about_the_bean.wav","c3abb03fcf6055d1b25eef028060e957c3a14249450fa5495d1708d8615b14d0","Transcription","above the bead","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0,0
"he_noticed_something_unusual_about_the_bean.wav","465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c","Transcription","he noticed something unusual about the beam.","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.833333333333333,5
"he_noticed_something_unusual_about_the_bean.wav","5f3c934e9aa042bd64aee577b99eb7dfe00102c48331c5c5436e33e418a497ae","Transcription","he noticed something unsual about the bin","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.666666666666667,4
"he_noticed_something_unusual_about_the_bean.wav","e9ecc9c6362730250e37dd44ac00e7e94259e7cafb550e1b0bcf95871a93a0b3","Transcription","something unusual about the dean","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.5,3
"he_noticed_something_unusual_about_the_bean.wav","8a0023f7578a917b79da29f7ed06b9bb9ed6c22a657edc0e00de6f18490dffc6","Transcription","he has something unsual about the being","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.5,3
"he_noticed_something_unusual_about_the_bean.wav","ca374b54d3eb1c64cb6a022c131fa6ec6acb47aac32a514468ce428fc2a1c03f","Transcription","she noticed something unusual about the bean","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.833333333333333,5
"he_noticed_something_unusual_about_the_bean.wav","82557df3b7f097afc7081da826b2ac7ea94096314f4d908d20326916041c009f","Transcription","she noticed something unusual about the bean","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.833333333333333,5
"he_noticed_something_unusual_about_the_bean.wav","dc95a90a7ff67cedcd698eea4e429ffe41115959f4924bf18dadc94d71f980d6","Transcription","he notices something unusual about the bee","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.666666666666667,4
"he_noticed_something_unusual_about_the_bean.wav","fe03aab0b5f8cc1122b011984bb630100c00e1531ea7f5d346c33e579d0500ee","Transcription","it must be something usual about the","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.333333333333333,2
"he_noticed_something_unusual_about_the_bean.wav","514fded993b3e5f7c9379195bd1df423e33b4ac926c509359d24341a22abb609","Transcription","something unusual about the","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.5,3
"he_noticed_something_unusual_about_the_bean.wav","2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb","Transcription","he knows something unusual about the bee","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.666666666666667,4
"he_noticed_something_unusual_about_the_bean.wav","9f9bd373207fd092e825861c5f217d7c25003350fe8cfa1ccc1c91d56c0de1d0","Transcription","unusaul about the beach","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.166666666666667,1
"he_noticed_something_unusual_about_the_bean.wav","df40d187cf4c1205747b9015fb83601690b72179f3346acb6490ac453b0207b0","Transcription","there is something unusual about the thing","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.5,3
"he_noticed_something_unusual_about_the_bean.wav","4a78ab14d193338fa16ed327e6627f1307ba91d2b24ab91116d6bb380c417a79","Transcription","she noticed some usual about the bean","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.5,3
"he_noticed_something_unusual_about_the_bean.wav","69b7b1ee099a005e34731f186cee18eeda1177e6ab8e3c36aed7a75419f1f092","Transcription","he noticed something usual about the bean.","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.833333333333333,5
"he_noticed_something_unusual_about_the_bean.wav","41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c","Transcription","he knew something unusual about the deal.","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.666666666666667,4
"he_noticed_something_unusual_about_the_bean.wav","1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300","Transcription","he noticed something usual about the being.","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.666666666666667,4
"he_noticed_something_unusual_about_the_bean.wav","4f4154b1338bad6398c0c185016e2c8b7b417efe66a5d1759ba33305d9e053bd","Transcription","he notice something unusual about the bean.","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.833333333333333,5
"he_noticed_something_unusual_about_the_bean.wav","4e8d362b03a875077768617a1d127fb40e60028daedc9cd0680bfae356970019","Transcription","he noticed something usual about the bean","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.833333333333333,5
"he_noticed_something_unusual_about_the_bean.wav","ee35eda2737d15d58cca43ce1dfb4997d91ecf2f2507b8b21ee3791e1a1883a5","Transcription","he noted something unusual about the thing","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.666666666666667,4
"he_noticed_something_unusual_about_the_bean.wav","fc69a37087329e45c3ebf212bb91a9b776756b4f09e66cf7c960e0e529c2dbc7","Transcription","he noticed something unusual about the bean.","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,1,6
"he_noticed_something_unusual_about_the_bean.wav","d4cb90e8ad0b287a2c892750cc413e469e2ff0f13eee5e5218628850e3f4e2ba","Transcription","peanut is something usual about the bee","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.333333333333333,2
"he_noticed_something_unusual_about_the_bean.wav","216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f","Transcription","he noticed something usual about the bean","ENG_ERR_TRANSCRIPTION_BASELINE_S06","he, noticed, something, unusual, about, bean",6,114,0.833333333333333,5
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","fc69a37087329e45c3ebf212bb91a9b776756b4f09e66cf7c960e0e529c2dbc7","Transcription","i found it amusing that he was ascared of the ride.","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.6,3
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300","Transcription","i found it amusing that he was as scared of the vlah.","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.8,4
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","ca374b54d3eb1c64cb6a022c131fa6ec6acb47aac32a514468ce428fc2a1c03f","Transcription","i found it amusing that he was a scared of the ride","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.8,4
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","5f3c934e9aa042bd64aee577b99eb7dfe00102c48331c5c5436e33e418a497ae","Transcription","i found out that he was scared of the rat","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.6,3
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","df40d187cf4c1205747b9015fb83601690b72179f3346acb6490ac453b0207b0","Transcription","i was amused he wasn't scared of the ride","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.4,2
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c","Transcription","he was scared of the drive.","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.4,2
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","c3abb03fcf6055d1b25eef028060e957c3a14249450fa5495d1708d8615b14d0","Transcription","right","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0,0
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","4e8d362b03a875077768617a1d127fb40e60028daedc9cd0680bfae356970019","Transcription","i found it amusing that he was a scared of the rat","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.8,4
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","d4cb90e8ad0b287a2c892750cc413e469e2ff0f13eee5e5218628850e3f4e2ba","Transcription","i found in a muse that hbus is scared of the rat","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.4,2
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","82557df3b7f097afc7081da826b2ac7ea94096314f4d908d20326916041c009f","Transcription","i found it amusing that she wasn't scared of the rock","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.6,3
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","4f4154b1338bad6398c0c185016e2c8b7b417efe66a5d1759ba33305d9e053bd","Transcription","i find it amusing that he wasn't scared to ride.","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.6,3
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c","Transcription","i found it amusing that he was scared of the ride.","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.8,4
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","e9ecc9c6362730250e37dd44ac00e7e94259e7cafb550e1b0bcf95871a93a0b3","Transcription","i found in the music that he was scared of the bride","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.6,3
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","fe03aab0b5f8cc1122b011984bb630100c00e1531ea7f5d346c33e579d0500ee","Transcription","i found that he was","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.4,2
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","dc95a90a7ff67cedcd698eea4e429ffe41115959f4924bf18dadc94d71f980d6","Transcription","i found it amusing that he was a scared of the ride","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.8,4
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb","Transcription","he was scared of the bra","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.4,2
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","69b7b1ee099a005e34731f186cee18eeda1177e6ab8e3c36aed7a75419f1f092","Transcription","i found it amusing that he was escared of the rock.","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.6,3
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14","Transcription","i found it amusing that he was escared of the rock","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.6,3
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","8a0023f7578a917b79da29f7ed06b9bb9ed6c22a657edc0e00de6f18490dffc6","Transcription","i found the pivort system","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.2,1
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","ee35eda2737d15d58cca43ce1dfb4997d91ecf2f2507b8b21ee3791e1a1883a5","Transcription","i found it amusing that he was escared of the rat","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.6,3
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f","Transcription","i found it amusing that he was ascared of the rut","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.6,3
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","4a78ab14d193338fa16ed327e6627f1307ba91d2b24ab91116d6bb380c417a79","Transcription","i found it amusing that he was escared of the runt","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.6,3
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","9f9bd373207fd092e825861c5f217d7c25003350fe8cfa1ccc1c91d56c0de1d0","Transcription","he wasn't scared of the black","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0.4,2
"i_found_it_amusing_that_he_was_scared_of_the_wrath.wav","514fded993b3e5f7c9379195bd1df423e33b4ac926c509359d24341a22abb609","Transcription","i founed","ENG_ERR_TRANSCRIPTION_BASELINE_S10","found, amusing, he, scared, wrath",5,114,0,0
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb","Transcription","the clouders guys sees as a shape","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.4,2
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","ee35eda2737d15d58cca43ce1dfb4997d91ecf2f2507b8b21ee3791e1a1883a5","Transcription","the cloud in the sky appears to me as a shape","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.8,4
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","d4cb90e8ad0b287a2c892750cc413e469e2ff0f13eee5e5218628850e3f4e2ba","Transcription","the cloud in the sky see me as a shield","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.6,3
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","dc95a90a7ff67cedcd698eea4e429ffe41115959f4924bf18dadc94d71f980d6","Transcription","a cloud in the sky shape","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.4,2
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","514fded993b3e5f7c9379195bd1df423e33b4ac926c509359d24341a22abb609","Transcription","the cloudy the sky","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.4,2
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","4a78ab14d193338fa16ed327e6627f1307ba91d2b24ab91116d6bb380c417a79","Transcription","the clouds in the sky are presilly a shape","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.4,2
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","df40d187cf4c1205747b9015fb83601690b72179f3346acb6490ac453b0207b0","Transcription","the cloud in the sky was making a shape","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.4,2
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","82557df3b7f097afc7081da826b2ac7ea94096314f4d908d20326916041c009f","Transcription","the cloud in the sky appeared to me as a shape","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.6,3
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f","Transcription","the cloud in the sky apuse me as a shape","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.6,3
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","fe03aab0b5f8cc1122b011984bb630100c00e1531ea7f5d346c33e579d0500ee","Transcription","the cloud in the sky","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.4,2
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","9f9bd373207fd092e825861c5f217d7c25003350fe8cfa1ccc1c91d56c0de1d0","Transcription","associate","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.2,1
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14","Transcription","the cloud in the sky appears to me as a shape","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.8,4
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","5f3c934e9aa042bd64aee577b99eb7dfe00102c48331c5c5436e33e418a497ae","Transcription","the cloudy was sky was as a shake","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.6,3
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","465653b87722369c746839f465d96f121fd190206549bf46070620a44eb8c74c","Transcription","the cloud in the sky appeared to me as a shape.","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.6,3
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","8a0023f7578a917b79da29f7ed06b9bb9ed6c22a657edc0e00de6f18490dffc6","Transcription","the cloud in the sky asin see me in the shy","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.6,3
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","4f4154b1338bad6398c0c185016e2c8b7b417efe66a5d1759ba33305d9e053bd","Transcription","out in the sky as the senior associate.","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.4,2
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300","Transcription","the cloud in the sky appears to me as a ship.","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,1,5
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","fc69a37087329e45c3ebf212bb91a9b776756b4f09e66cf7c960e0e529c2dbc7","Transcription","in the sky there appeared to me a shape","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.2,1
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","ca374b54d3eb1c64cb6a022c131fa6ec6acb47aac32a514468ce428fc2a1c03f","Transcription","the cloud in the sky assume in the shape","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.6,3
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","41a9d66b3741b9d9f97ea21b108e3bde9fe3bb1b23dc13e4328e6bd620d3dd7c","Transcription","up in the sky with the assocociate.","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.4,2
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","4e8d362b03a875077768617a1d127fb40e60028daedc9cd0680bfae356970019","Transcription","the cloud in the sky appears to have a shape","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.6,3
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","69b7b1ee099a005e34731f186cee18eeda1177e6ab8e3c36aed7a75419f1f092","Transcription","a cloud in the sky appears to me as a shape.","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.8,4
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","e9ecc9c6362730250e37dd44ac00e7e94259e7cafb550e1b0bcf95871a93a0b3","Transcription","the clouds in the sky appear ...","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.4,2
"the_cloud_in_the_sky_appears_to_me_as_a_ship.wav","c3abb03fcf6055d1b25eef028060e957c3a14249450fa5495d1708d8615b14d0","Transcription","the cloud in the sky","ENG_ERR_TRANSCRIPTION_BASELINE_S17","cloud, sky, appears, as, ship",5,114,0.4,2
"she_admired_the_design_of_the_sturdy_booth.wav","4f4154b1338bad6398c0c185016e2c8b7b417efe66a5d1759ba33305d9e053bd","Transcription","my entity sign.","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0,0
"she_admired_the_design_of_the_sturdy_booth.wav","fe03aab0b5f8cc1122b011984bb630100c00e1531ea7f5d346c33e579d0500ee","Transcription","she admires the design of the story book","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.4,2
"she_admired_the_design_of_the_sturdy_booth.wav","8a0023f7578a917b79da29f7ed06b9bb9ed6c22a657edc0e00de6f18490dffc6","Transcription","she admired the design of the story book","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.6,3
"she_admired_the_design_of_the_sturdy_booth.wav","24a26dec6546ed37e6ca81f85efee18fff9babff63f332ce0c41e6b6e7f9eb14","Transcription","she admired the design of the stoody bood","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.6,3
"she_admired_the_design_of_the_sturdy_booth.wav","d4cb90e8ad0b287a2c892750cc413e469e2ff0f13eee5e5218628850e3f4e2ba","Transcription","she admired the design of the soledo","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.6,3
"she_admired_the_design_of_the_sturdy_booth.wav","82557df3b7f097afc7081da826b2ac7ea94096314f4d908d20326916041c009f","Transcription","she admired the design of the surely book","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.6,3
"she_admired_the_design_of_the_sturdy_booth.wav","ca374b54d3eb1c64cb6a022c131fa6ec6acb47aac32a514468ce428fc2a1c03f","Transcription","she admired the design of the silly goose","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.6,3
"she_admired_the_design_of_the_sturdy_booth.wav","514fded993b3e5f7c9379195bd1df423e33b4ac926c509359d24341a22abb609","Transcription","she had","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.2,1
"she_admired_the_design_of_the_sturdy_booth.wav","2a239225403e133baff7358cb6334bfd572cc868b19f7540d77bac016bde1fcb","Transcription","she admired the design of the sodo boat","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.6,3
"she_admired_the_design_of_the_sturdy_booth.wav","dc95a90a7ff67cedcd698eea4e429ffe41115959f4924bf18dadc94d71f980d6","Transcription","she admired the design of the booth","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.8,4
"she_admired_the_design_of_the_sturdy_booth.wav","ee35eda2737d15d58cca43ce1dfb4997d91ecf2f2507b8b21ee3791e1a1883a5","Transcription","she admired the design of the suriboo","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.6,3
"she_admired_the_design_of_the_sturdy_booth.wav","9f9bd373207fd092e825861c5f217d7c25003350fe8cfa1ccc1c91d56c0de1d0","Transcription","she admire the design","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.4,2
"she_admired_the_design_of_the_sturdy_booth.wav","216f69eb51f2b606796c8c0004524edcc0fe25ae72db98a0c82e94840dacb92f","Transcription","he admired the design of the seuladoo","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.4,2
"she_admired_the_design_of_the_sturdy_booth.wav","df40d187cf4c1205747b9015fb83601690b72179f3346acb6490ac453b0207b0","Transcription","she admired the sign of the ghoul","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.4,2
"she_admired_the_design_of_the_sturdy_booth.wav","c3abb03fcf6055d1b25eef028060e957c3a14249450fa5495d1708d8615b14d0","Transcription","she admire the design of the story book","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.4,2
"she_admired_the_design_of_the_sturdy_booth.wav","4e8d362b03a875077768617a1d127fb40e60028daedc9cd0680bfae356970019","Transcription","she admired the design of the sturdy boot","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.8,4
"she_admired_the_design_of_the_sturdy_booth.wav","1c06ecbba73988e7ff38a0c41f40584e9c83811b795b884f78b6b18494487300","Transcription","she admired the design of the stolen good.","ENG_ERR_TRANSCRIPTION_BASELINE_S15","she, admired, design, sturdy, booth",5,114,0.6,3
