participant_num,participant_id,response_value,question ,stim_type,condition,nonphon_err_details,phon_err_details,answer,err_reported,err_reported_attempt,err_type_response,no_err_response,comments,coder
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,the North Pole,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,nun,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,which_fast_food_chain_offers_foot-long_sandwiches_and_has_the_slogan_eat_fresh_fill_11.wav,filler_other,NA,NA,NA,Subway,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_popular_us_chain_provides_a_happy_meal_toy_or_plush_when_kids_are_hungry_targ_20_A.wav,target,correct,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,nun,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,what_popular_us_chain_provides_a_happy_meal_toy_or_plush_when_kids_are_hungry_targ_20_A.wav,target,correct,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,what_popular_us_chain_provides_a_happy_meal_toy_or_plush_when_kids_are_hungry_targ_20_A.wav,target,correct,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,what_popular_us_chain_provides_a_happy_meal_toy_or_plush_when_kids_are_hungry_targ_20_A.wav,target,correct,have vs. be,/ʃ/ --> /s/; plush/plus,McDonald's,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,The question does NOT need any corrections.,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,Mario,nans,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,SUPERMARIO,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,Mario,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,Mario,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,what_is_the_name_of_the_video_game_character_who_is_a_traveling_italian_plumber_fill_08.wav,filler_other,NA,NA,NA,Mario,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,The question does NOT need any corrections.,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,filler_other,NA,NA,NA,Isaac Newton,nans,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,ISACK NEWTON,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,filler_other,NA,NA,NA,Isaac Newton,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,filler_other,NA,NA,NA,Isaac Newton,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,who_discovered_the_law_of_universal_gravitation_which_accounts_for_why_objects_naturally_fall_downwards_fill_15.wav,filler_other,NA,NA,NA,Isaac Newton,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,target,non_phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,nun,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,target,non_phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,The question does NOT need any corrections.,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,target,non_phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,nans,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NEWYORK,what_city_have_people_rushed_to_tour_to_see_where_the_us_government_makes_business_targ_14_C.wav,target,non_phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,Washington D.C.,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,nun,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,which_body_part_did_van_gogh_allegedly_cut_off_after_an_argument_with_his_friend_fill_05.wav,filler_other,NA,NA,NA,ear,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,The question does NOT need any corrections.,if_i_consider_leaving_work_after_the_fourth_hour_how_many_minutes_would_that_be_targ_24_A.wav,target,correct,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,nans,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,240,if_i_consider_leaving_work_after_the_fourth_hour_how_many_minutes_would_that_be_targ_24_A.wav,target,correct,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,if_i_consider_leaving_work_after_the_fourth_hour_how_many_minutes_would_that_be_targ_24_A.wav,target,correct,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,if_i_consider_leaving_work_after_the_fourth_hour_how_many_minutes_would_that_be_targ_24_A.wav,target,correct,infinitive vs. participle,/θ/ --> /t/; fourth/fort,two hundred and forty,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,Forrest Gump,nun,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,Forrest Gump,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,Forrest Gump,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,which_oscar-winning_movie_features_tom_hanks_saying_life_is_like_a_box_of_chocolates_fill_12.wav,filler_other,NA,NA,NA,Forrest Gump,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,The question does NOT need any corrections.,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,St. Patrick's Day,nans,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,SAINT PATRICKS DAY,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,St. Patrick's Day,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,St. Patrick's Day,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,because_it_is_important_to_honor_the_irish_saint_what_holiday_occurs_on_march_17th_targ_08_A.wav,target,correct,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,St. Patrick's Day,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,The question does NOT need any corrections.,in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_got_after_theyve_reunited_targ_21_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,Simba,nans,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,SIMBA,in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_got_after_theyve_reunited_targ_21_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,Simba,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_got_after_theyve_reunited_targ_21_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,Simba,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_got_after_theyve_reunited_targ_21_B.wav,target,phon_err,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,Simba,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,The question does NOT need any corrections.,what_colors_can_have_on_a_traffic_light_which_often_senses_when_cars_pool_up_targ_11_D.wav,target,both_err,have vs. be,/ʊ/ --> /u/; pulls/pools,green,nans,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,RED,what_colors_can_have_on_a_traffic_light_which_often_senses_when_cars_pool_up_targ_11_D.wav,target,both_err,have vs. be,/ʊ/ --> /u/; pulls/pools,green,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,what_colors_can_have_on_a_traffic_light_which_often_senses_when_cars_pool_up_targ_11_D.wav,target,both_err,have vs. be,/ʊ/ --> /u/; pulls/pools,green,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,what_colors_can_have_on_a_traffic_light_which_often_senses_when_cars_pool_up_targ_11_D.wav,target,both_err,have vs. be,/ʊ/ --> /u/; pulls/pools,green,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,The question does NOT need any corrections.,what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_clash_in_combat_targ_02_C.wav,target,non_phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,nans,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,KNIGHTS,what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_clash_in_combat_targ_02_C.wav,target,non_phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_clash_in_combat_targ_02_C.wav,target,non_phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,what_term_refers_to_armored_men_who_enjoyed_to_carry_medieval_swords_that_clash_in_combat_targ_02_C.wav,target,non_phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,knights,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",nun,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,what_did_neil_armstrong_say_during_his_very_first_steps_on_the_moon_targ_04_A.wav,target,correct,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,"""That's one small step for man, one giant leap for mankind.""",,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,The question does NOT need any corrections.,what_childrens_game_makes_people_seat_down_quickly_when_the_music_loud_stops_targ_07_D.wav,target,both_err,adj/noun order,/ɪ/ --> /i/; sit/seat,musical chairs,nans,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,MUSICAL CHAIRS,what_childrens_game_makes_people_seat_down_quickly_when_the_music_loud_stops_targ_07_D.wav,target,both_err,adj/noun order,/ɪ/ --> /i/; sit/seat,musical chairs,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,what_childrens_game_makes_people_seat_down_quickly_when_the_music_loud_stops_targ_07_D.wav,target,both_err,adj/noun order,/ɪ/ --> /i/; sit/seat,musical chairs,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,what_childrens_game_makes_people_seat_down_quickly_when_the_music_loud_stops_targ_07_D.wav,target,both_err,adj/noun order,/ɪ/ --> /i/; sit/seat,musical chairs,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,The question does NOT need any corrections.,what_organ_is_often_associated_with_being_eaten_by_rotting_flesh_monsters_also_known_as_zombies_fill_02.wav,filler_other,NA,NA,NA,the brain,nans,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,BRAINS,what_organ_is_often_associated_with_being_eaten_by_rotting_flesh_monsters_also_known_as_zombies_fill_02.wav,filler_other,NA,NA,NA,the brain,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,what_organ_is_often_associated_with_being_eaten_by_rotting_flesh_monsters_also_known_as_zombies_fill_02.wav,filler_other,NA,NA,NA,the brain,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,what_organ_is_often_associated_with_being_eaten_by_rotting_flesh_monsters_also_known_as_zombies_fill_02.wav,filler_other,NA,NA,NA,the brain,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,target,both_err,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,nun,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,target,both_err,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,target,both_err,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,which_scottish_actor_first_played_james_bond_wearing_guilts_to_red_carpets_when_he_had_32_years_old_targ_03_D.wav,target,both_err,have vs. be,/k/ --> /g/; kilt/guilt,Sean Connery,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,nun,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,I’m good — skip to the next question,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,s,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,NA,what_novel_has_the_quote_i’m_late_i’m_late_for_a_very_important_date_fill_13.wav,filler_other,NA,NA,NA,Alice in Wonderland,,,,,,
31,9f1188c9df59d13665a7f42839ae3153a0a9f386ccf575699b3dfe3233f2013a,The question does NOT need any corrections.,what_company_created_the_macbook_a_device_fool_of_features_to_help_students_make_homework_targ_23_D.wav,target,both_err,make vs. other verb,/ʊ/ --> /u/; full/fool,Apple,nans,,,,,
