participant_num,participant_id,response_value,question,stim_type,condition,nonphon_err_details,phon_err_details,err_reported,err_reported_num,err_type_response,no_err_response,comments,coder
1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,The question does NOT need any corrections.,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,filler_other,NA,NA,NA,nans,,,,,FB_1108
1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,Autumn,which_season_do_we_associate_with_thanksgiving_the_beginning_of_school_and_leaves_turning_brown_fill_19.wav,filler_other,NA,NA,NA,,,,,,
1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,The question needs to be CORRECTED.,what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,y,,otherp,,,FB_1108
1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,"Michael Jackson; sounds like speaker says ""magician"" instead of ""musician""",what_musician_won_grammys_for_their_album_thriller_which_features_the_hit_song_beat_it_fill_20.wav,filler_other,NA,NA,NA,,,,,,
1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,The question does NOT need any corrections.,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,nans,,,,,FB_1108
1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,cow,what_animal_is_typically_white_with_black_spots_and_says_moo_fill_21.wav,filler_other,NA,NA,NA,,,,,,
1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,The question does NOT need any corrections.,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,nans,,,,,FB_1108
1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,North Pole,where_do_the_jolly_christmas_icons_santa_claus_and_his_wife_mrs._claus_live_fill_22.wav,filler_other,NA,NA,NA,,,,,,
1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,The question does NOT need any corrections.,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,nans,,,,,FB_1108
1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,Lorax,in_the_famous_dr_seuss_book_what_orange_and_yellow_character_speaks_for_the_trees_fill_23.wav,filler_other,NA,NA,NA,,,,,,
1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,The question does NOT need any corrections.,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,nans,,,,,FB_1108
1,02f23c1765769744bf2212dabbeffcfc67c50b537ac1676a4bf20c66cb2f980c,Egypt,in_what_country_would_you_find_landmarks_like_the_pyramids_of_giza_and_great_sphinx_fill_24.wav,filler_other,NA,NA,NA,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,nans,,,a,FAILED ATTENTION CHECKS (4/8 correct),FB_1108
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,4,how_many_legs_does_a_dog_normally_have_fill_25.wav,att_check_good,NA,NA,NA,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,nans,,,a,,FB_1108
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,California,what_state_is_los_angeles_located_in_fill_26.wav,att_check_good,NA,NA,NA,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,nans,,,a,,FB_1108
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Tuesday,what_day_of_the_week_comes_after_monday_fill_27.wav,att_check_good,NA,NA,NA,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,nans,,,a,,FB_1108
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Yellow,what_color_is_a_typical_school_bus_fill_28.wav,att_check_good,NA,NA,NA,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,nans,,acheckf,,,FB_1108
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Fall,in_the_cycle_of_seasons_what_season_comes_after_dinter_fill_29.wav,att_check_err,NA,NA,NA,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,nans,,acheckf,,,FB_1108
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Catepillar,what_insect_undergoes_a_process_of_change_to_turn_into_a_butterfy_fill_30.wav,att_check_err,NA,NA,NA,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,nans,,acheckf,,,FB_1108
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Jupiter,what_is_the_largest_plant_in_the_solar_system_fill_31.wav,att_check_err,NA,NA,NA,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,nun,,acheckf,,,FB_1108
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,how_many_embers_were_in_the_beatles_the_british_rock_band_fill_32.wav,att_check_err,NA,NA,NA,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,I’m good — skip to the next question,for_what_pink_ice_cream_flavor_will_companies_do_their_best_to_use_real_fruit_targ_01_A.wav,target,correct,make vs. other verb,/ɪ/ --> /i/; will/wheel,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,for_what_pink_ice_cream_flavor_will_companies_do_their_best_to_use_real_fruit_targ_01_A.wav,target,correct,make vs. other verb,/ɪ/ --> /i/; will/wheel,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,what_term_refers_to_armored_men_who_enjoyed_carrying_medieval_swords_that_class_in_combat_targ_02_B.wav,target,phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Knight,what_term_refers_to_armored_men_who_enjoyed_carrying_medieval_swords_that_class_in_combat_targ_02_B.wav,target,phon_err,infinitive vs. participle,/ʃ/ --> /s/; clash/class,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_had_32_years_old_targ_03_C.wav,target,non_phon_err,have vs. be,/k/ --> /g/; kilt/guilt,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,which_scottish_actor_first_played_james_bond_wearing_kilts_to_red_carpets_when_he_had_32_years_old_targ_03_C.wav,target,non_phon_err,have vs. be,/k/ --> /g/; kilt/guilt,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,what_neil_armstrong_say_during_his_berry_first_steps_on_the_moon_targ_04_D.wav,target,both_err,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,"""One small step for man, one giant leap for mankind""",what_neil_armstrong_say_during_his_berry_first_steps_on_the_moon_targ_04_D.wav,target,both_err,no aux verbs in questions (lack of do support),/v/ --> /b/; very/berry,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_kind_of_weather_could_occur_when_it_is_raining_and_below_freezing_targ_05_A.wav,target,correct,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,what_kind_of_weather_could_occur_when_it_is_raining_and_below_freezing_targ_05_A.wav,target,correct,expletive 'it' dropping,/ʊ/ --> /u/; could/cooed,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",how_many_legs_does_a_canadian_garden_spider_whose_silk_can_make_clot_have_targ_06_B.wav,target,phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,how_many_legs_does_a_canadian_garden_spider_whose_silk_can_make_clot_have_targ_06_B.wav,target,phon_err,adj/noun order,/θ/ --> /t/; cloth/clot,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,what_childrens_game_makes_people_sit_down_quickly_when_the_music_loud_stops_targ_07_C.wav,target,non_phon_err,adj/noun order,/ɪ/ --> /i/; sit/seat,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Musical Chairs,what_childrens_game_makes_people_sit_down_quickly_when_the_music_loud_stops_targ_07_C.wav,target,non_phon_err,adj/noun order,/ɪ/ --> /i/; sit/seat,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",because_is_important_to_honor_the_iris_saint_what_holiday_occurs_on_march_17th_targ_08_D.wav,target,both_err,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,because_is_important_to_honor_the_iris_saint_what_holiday_occurs_on_march_17th_targ_08_D.wav,target,both_err,expletive 'it' dropping,/ʃ/ --> /s/; Irish/iris,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,if_laundry_service_will_come_in_five_days_and_todays_thursday_when_are_they_doing_laundry_next_targ_09_A.wav,target,correct,make vs. other verb,/k/ --> /g/; come/gum,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Tuesday,if_laundry_service_will_come_in_five_days_and_todays_thursday_when_are_they_doing_laundry_next_targ_09_A.wav,target,correct,make vs. other verb,/k/ --> /g/; come/gum,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",who_did_americans_boat_for_to_be_their_first_president_who_avoided_serving_three_terms_targ_10_B.wav,target,phon_err,infinitive vs. participle,/v/ --> /b/; vote/boat,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,who_did_americans_boat_for_to_be_their_first_president_who_avoided_serving_three_terms_targ_10_B.wav,target,phon_err,infinitive vs. participle,/v/ --> /b/; vote/boat,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_colors_can_have_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_C.wav,target,non_phon_err,have vs. be,/ʊ/ --> /u/; pulls/pools,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,what_colors_can_have_on_a_traffic_light_which_often_senses_when_cars_pull_up_targ_11_C.wav,target,non_phon_err,have vs. be,/ʊ/ --> /u/; pulls/pools,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",if_youre_on_a_pat_from_california_to_hawaii_which_ocean_you_go_through_targ_12_D.wav,target,both_err,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,if_youre_on_a_pat_from_california_to_hawaii_which_ocean_you_go_through_targ_12_D.wav,target,both_err,no aux verbs in questions (lack of do support),/θ/ --> /t/; path/pat,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_supplies_do_you_need_to_knit_a_scarf_targ_13_A.wav,target,correct,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,what_supplies_do_you_need_to_knit_a_scarf_targ_13_A.wav,target,correct,no aux verbs in questions (lack of do support),/ɪ/ --> /i/; knit/neat,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_city_have_people_rust_to_tour_to_see_where_the_us_government_does_business_targ_14_B.wav,target,phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,what_city_have_people_rust_to_tour_to_see_where_the_us_government_does_business_targ_14_B.wav,target,phon_err,make vs. other verb,/ʃ/ --> /s/; rushed/rust,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,what_colors_make_up_a_traditional_candy_cane_which_people_enjoy_to_eat_during_christmas_targ_15_C.wav,target,non_phon_err,infinitive vs. participle,/k/ --> /g/; cane/gain,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Red and White,what_colors_make_up_a_traditional_candy_cane_which_people_enjoy_to_eat_during_christmas_targ_15_C.wav,target,non_phon_err,infinitive vs. participle,/k/ --> /g/; cane/gain,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,where_do_people_get_drivers_licenses_since_is_required_as_ballad_id_to_drive_targ_16_D.wav,target,both_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Department of Motor Vehicles,where_do_people_get_drivers_licenses_since_is_required_as_ballad_id_to_drive_targ_16_D.wav,target,both_err,expletive 'it' dropping,/v/ --> /b/; valid/ballad,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question needs to be CORRECTED.,how_many_days_would_my_tandem_bike_be_gone_if_someone_borrows_it_for_july_targ_17_A.wav,target,correct,adj/noun order,/ʊ/ --> /u/; would/wooed,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The questions made no sense.,how_many_days_would_my_tandem_bike_be_gone_if_someone_borrows_it_for_july_targ_17_A.wav,target,correct,adj/noun order,/ʊ/ --> /u/; would/wooed,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,when_you_are_hot_what_device_measures_body_temperature_in_boat_celsius_and_fahrenheit_targ_18_B.wav,target,phon_err,have vs. be,/θ/ --> /t/; both/boat,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Thermometer,when_you_are_hot_what_device_measures_body_temperature_in_boat_celsius_and_fahrenheit_targ_18_B.wav,target,phon_err,have vs. be,/θ/ --> /t/; both/boat,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_big_star_in_our_solar_system_can_still_be_visible_when_is_cloudy_targ_19_C.wav,target,non_phon_err,expletive 'it' dropping,/ɪ/ --> /i/; still/steal,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,what_big_star_in_our_solar_system_can_still_be_visible_when_is_cloudy_targ_19_C.wav,target,non_phon_err,expletive 'it' dropping,/ɪ/ --> /i/; still/steal,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_have_hungry_targ_20_D.wav,target,both_err,have vs. be,/ʃ/ --> /s/; plush/plus,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,McDonalds,what_popular_us_chain_provides_a_happy_meal_toy_or_plus_when_kids_have_hungry_targ_20_D.wav,target,both_err,have vs. be,/ʃ/ --> /s/; plush/plus,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_cot_after_theyve_reunited_targ_21_A.wav,target,correct,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,in_the_lion_king_who_does_nala_talk_to_and_is_laying_in_a_cot_after_theyve_reunited_targ_21_A.wav,target,correct,no aux verbs in questions (lack of do support),/k/ --> /g/; cot/got,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,if_a_hardworking_janitor_cleaned_a_vent_in_five_minutes_how_many_seconds_is_that_targ_22_B.wav,target,phon_err,adj/noun order,/v/ --> /b/; vent/bent,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,300,if_a_hardworking_janitor_cleaned_a_vent_in_five_minutes_how_many_seconds_is_that_targ_22_B.wav,target,phon_err,adj/noun order,/v/ --> /b/; vent/bent,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,what_company_created_the_macbook_a_device_full_of_features_to_help_students_make_homework_targ_23_C.wav,target,non_phon_err,make vs. other verb,/ʊ/ --> /u/; full/fool,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,Apple,what_company_created_the_macbook_a_device_full_of_features_to_help_students_make_homework_targ_23_C.wav,target,non_phon_err,make vs. other verb,/ʊ/ --> /u/; full/fool,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,The question does NOT need any corrections.,if_i_consider_to_leave_work_after_the_fort_hour_how_many_minutes_would_that_be_targ_24_D.wav,target,both_err,infinitive vs. participle,/θ/ --> /t/; fourth/fort,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,240,if_i_consider_to_leave_work_after_the_fort_hour_how_many_minutes_would_that_be_targ_24_D.wav,target,both_err,infinitive vs. participle,/θ/ --> /t/; fourth/fort,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,"The question does NOT need any corrections, but I don't know the answer/ I don't understand what the question is asking.",what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,filler_other,NA,NA,NA,,,,,,
2,04aeb1c2eb913dd61c444bb893023ea877f57e964e67697c6dbaa53f83694e80,NA,what_letter_in_the_latin_alphabet_corresponds_to_the_greek_letter_alpha_fill_01.wav,filler_other,NA,NA,NA,,,,,,
